"cf_id","contact_id","company_name","description","goal","pledged","outcome","backers_count","country","currency","launched_date","end_date","category_id","subcategory_id","contact_id-2","first_name","last_name","email"
212,"3415","Powers, Smith and Deleon","Enhanced uniform service-desk","100","100","failed",1,"US","USD","2020-09-23","2021-06-06","cat3","subcat3","3415","Augusto","Vercelloni","augusto.vercelloni@club-internet.fr"
1226,"5696","Hogan Group","Versatile bottom-line definition","5600","5600","successful",159,"US","USD","2021-05-01","2022-01-18","cat2","subcat2","5696","Michela","Pruvost","michela.pruvost@holt.co.uk"
2381,"1798","Wang, Silva and Byrd","Integrated bifurcated software","1400","1400","successful",110,"US","USD","2021-01-11","2021-07-02","cat3","subcat3","1798","Guarino","Escalante","guarino.escalante@hotmail.com"
2510,"1657","Parker-Morris","Assimilated next generation instruction set","41000","41000","live",14,"US","USD","2020-02-15","2021-02-23","cat6","subcat10","1657","Gabriela","Padilla","gabriela.padilla@pearson-russell.com"
182,"3651","Rodriguez, Johnson and Jackson","Digitized foreground array","6500","6500","failed",16,"US","USD","2020-06-16","2021-05-25","cat6","subcat16","3651","Agathe","Dias","agathe.dias@jackson.com"
1340,"3574","Haynes PLC","Re-engineered clear-thinking project","7900","7900","successful",236,"US","USD","2020-08-29","2021-10-06","cat4","subcat4","3574","Werner","Kallert","werner.kallert@gmail.com"
663,"6063","Hayes Group","Implemented even-keeled standardization","5500","5500","successful",191,"US","USD","2020-10-11","2021-07-04","cat5","subcat5","6063","Lore","Delaunay","lore.delaunay@yahoo.com"
167,"2404","White, Pena and Calhoun","Quality-focused asymmetric adapter","9100","9100","failed",41,"US","USD","2020-11-21","2021-11-18","cat4","subcat4","2404","Enzio","Campos","enzio.campos@tim.it"
3143,"2705","Bryant-Pope","Networked intangible help-desk","38200","38200","successful",3934,"US","USD","2021-02-04","2021-08-06","cat7","subcat12","2705","Walther","Duarte","walther.duarte@web.de"
1571,"5059","Gates, Li and Thompson","Synchronized attitude-oriented frame","1800","1800","successful",80,"CA","CAD","2020-08-19","2021-04-27","cat4","subcat4","5059","Adelgunde","Trevisan","adelgunde.trevisan@gmail.com"
1216,"5466","King-Morris","Proactive incremental architecture","154500","154500","canceled",296,"US","USD","2020-11-27","2021-06-29","cat4","subcat4","5466","Thierry","Schwartz","thierry.schwartz@travaglio.net"
237,"5821","Carter, Cole and Curtis","Cloned responsive standardization","5800","5800","successful",462,"US","USD","2020-09-08","2021-04-12","cat3","subcat3","5821","Katie","Andersen","katie.andersen@haney.com.au"
1524,"5385","Sanchez-Parsons","Reduced bifurcated pricing structure","1800","1800","successful",179,"US","USD","2020-08-26","2021-08-05","cat5","subcat7","5385","Kathy","Zamorani","kathy.zamorani@hotmail.com"
218,"3506","Rivera-Pearson","Re-engineered asymmetric challenge","70200","70200","failed",523,"AU","AUD","2021-02-21","2021-03-13","cat5","subcat7","3506","Giuseppina","Tanguy","giuseppina.tanguy@wanadoo.fr"
2508,"5427","Ramirez, Padilla and Barrera","Diverse client-driven conglomeration","6400","6400","failed",141,"GB","GBP","2021-02-26","2021-05-02","cat4","subcat4","5427","Jack","Klapp","jack.klapp@hotmail.com.au"
1873,"6142","Riggs Group","Configurable upward-trending solution","125900","125900","successful",1866,"GB","GBP","2021-01-30","2021-06-11","cat5","subcat20","6142","Tom","Leconte","tom.leconte@woods-johnson.com"
1378,"2873","Clements Ltd","Persistent bandwidth-monitored framework","3700","3700","failed",52,"US","USD","2020-07-07","2021-07-27","cat8","subcat15","2873","Bonnie","Cignaroli","bonnie.cignaroli@yahoo.com"
2488,"3916","Cooper Inc","Polarized discrete product","3600","3600","live",27,"GB","GBP","2020-11-13","2021-03-21","cat5","subcat13","3916","Danny","Farrell","danny.farrell@hotmail.com"
2924,"1687","Jones-Gonzalez","Seamless dynamic website","3800","3800","successful",156,"CH","CHF","2020-06-16","2021-01-24","cat6","subcat16","1687","Fiorenzo","Bauer","fiorenzo.bauer@gmail.com"
316,"1542","Fox Ltd","Extended multimedia firmware","35600","35600","failed",225,"AU","AUD","2020-11-18","2021-11-16","cat4","subcat4","1542","Randy","Alfieri","randy.alfieri@verri.org"
531,"3087","Green, Murphy and Webb","Versatile directional project","5300","5300","successful",255,"US","USD","2020-09-03","2021-04-30","cat5","subcat11","3087","Tim","Bradley","tim.bradley@schlosser.de"
435,"3857","Stevenson PLC","Profound directional knowledge user","160400","160400","failed",38,"US","USD","2021-02-19","2021-07-23","cat3","subcat3","3857","Yves","Mendez","yves.mendez@gmail.com"
1381,"5921","Soto-Anthony","Ameliorated logistical capability","51400","51400","successful",2261,"US","USD","2020-10-13","2021-02-22","cat2","subcat22","5921","Raffaella","Esquivel","raffaella.esquivel@gmail.com"
2606,"3144","Wise and Sons","Sharable discrete definition","1700","1700","successful",40,"US","USD","2020-07-15","2021-07-29","cat4","subcat4","3144","Lawrence","Vasari","lawrence.vasari@castillo.edu"
2402,"2676","Butler-Barr","User-friendly next generation core","39400","39400","successful",2289,"IT","EUR","2021-12-08","2022-01-01","cat4","subcat4","2676","Sam","Adams","sam.adams@yahoo.com"
761,"3646","Wilson, Jefferson and Anderson","Profit-focused empowering system engine","3000","3000","successful",65,"US","USD","2020-12-17","2021-07-03","cat4","subcat4","3646","Mirco","Nicolini","mirco.nicolini@blin.net"
1447,"1321","Brown-Oliver","Synchronized cohesive encoding","8700","8700","failed",15,"US","USD","2021-11-23","2021-12-06","cat1","subcat1","1321","Graham","Bajardi","graham.bajardi@yahoo.com"
1724,"1399","Davis-Gardner","Synergistic dynamic utilization","7200","7200","failed",37,"US","USD","2020-04-21","2021-04-24","cat4","subcat4","1399","Luc","Quinn","luc.quinn@walker.com"
1050,"3169","Dawson Group","Triple-buffered bi-directional model","167400","167400","successful",3777,"IT","EUR","2021-03-07","2021-03-22","cat3","subcat3","3169","Stella","Ullrich","stella.ullrich@hotmail.com.au"
443,"2058","Turner-Terrell","Polarized tertiary function","5500","5500","successful",184,"GB","GBP","2020-10-14","2021-06-06","cat4","subcat4","2058","Calcedonio","Remy","calcedonio.remy@edwards-benton.com"
974,"1300","Hall, Buchanan and Benton","Configurable fault-tolerant structure","3500","3500","successful",85,"US","USD","2021-08-05","2022-01-02","cat4","subcat4","1300","Nanni","Almaraz","nanni.almaraz@martin.com"
534,"2075","Lowery, Hayden and Cruz","Digitized 24/7 budgetary management","7900","7900","failed",112,"US","USD","2021-06-03","2021-06-18","cat4","subcat4","2075","Pascual","Corradi","pascual.corradi@lopez.net.au"
289,"2984","Mora, Miller and Harper","Stand-alone zero tolerance algorithm","2300","2300","successful",144,"US","USD","2021-01-31","2021-06-07","cat2","subcat2","2984","Kristi","Grant","kristi.grant@yahoo.co.uk"
2046,"4768","Espinoza Group","Implemented tangible support","73000","73000","successful",1902,"US","USD","2021-01-29","2021-07-16","cat4","subcat4","4768","Manuel","Gracia","manuel.gracia@trussardi.eu"
2614,"3682","Davis, Crawford and Lopez","Reactive radical framework","6200","6200","successful",105,"US","USD","2020-12-26","2021-04-22","cat4","subcat4","3682","Gionata","Hussain","gionata.hussain@yahoo.com"
2652,"5901","Richards, Stevens and Fleming","Object-based full-range knowledge user","6100","6100","successful",132,"US","USD","2021-02-11","2021-06-13","cat4","subcat4","5901","Maria","Nguyen","maria.nguyen@hernadez.com"
1303,"3540","Brown Ltd","Enhanced composite contingency","103200","103200","failed",21,"US","USD","2020-09-08","2021-01-11","cat4","subcat4","3540","Leon","Baker","leon.baker@hotmail.com"
2638,"2225","Tapia, Sandoval and Hurley","Cloned fresh-thinking model","171000","171000","canceled",976,"US","USD","2021-11-08","2022-01-26","cat5","subcat5","2225","Gianmarco","Alcaraz","gianmarco.alcaraz@zacchia.net"
2865,"1485","Allen Inc","Total dedicated benchmark","9200","9200","successful",96,"US","USD","2020-07-20","2021-04-25","cat6","subcat14","1485","Derrick","Little","derrick.little@small.org"
640,"5343","Williams, Johnson and Campbell","Streamlined human-resource Graphic Interface","7800","7800","failed",67,"US","USD","2020-09-14","2021-04-07","cat7","subcat12","5343","Terry","Ramirez","terry.ramirez@hotmail.co.uk"
910,"5594","Wiggins Ltd","Upgradable analyzing core","9900","9900","live",66,"CA","CAD","2021-04-27","2021-11-24","cat3","subcat3","5594","Katarina","Clarke","katarina.clarke@hotmail.com.au"
333,"2482","Luna-Horne","Profound exuding pricing structure","43000","43000","failed",78,"US","USD","2020-05-18","2021-05-17","cat4","subcat4","2482","Leila","Washington","leila.washington@gmail.com"
1722,"2706","Allen Inc","Horizontal optimizing model","9600","9600","failed",67,"AU","AUD","2021-03-14","2021-06-20","cat4","subcat4","2706","Mirko","Townsend","mirko.townsend@schmitt.com"
1437,"4861","Peterson, Gonzalez and Spencer","Synchronized fault-tolerant algorithm","7500","7500","successful",114,"US","USD","2020-09-16","2021-07-10","cat1","subcat1","4861","Randall","Connolly","randall.connolly@jovinelli-castelli.com"
806,"2961","Walter Inc","Streamlined 5thgeneration intranet","10000","10000","failed",263,"AU","AUD","2020-12-20","2021-01-31","cat8","subcat15","2961","Pia","Burgess","pia.burgess@proyectos.org"
1563,"3043","Sanders, Farley and Huffman","Cross-group clear-thinking task-force","172000","172000","failed",1691,"US","USD","2021-04-08","2021-12-18","cat8","subcat15","3043","Justine","Mancini","justine.mancini@tiscali.it"
878,"6103","Hall, Holmes and Walker","Public-key bandwidth-monitored intranet","153700","153700","failed",181,"US","USD","2021-02-17","2021-06-05","cat4","subcat4","6103","Reynaldo","Wagenknecht","reynaldo.wagenknecht@faure.com"
2968,"4708","Smith-Powell","Upgradable clear-thinking hardware","3600","3600","failed",13,"US","USD","2021-09-09","2021-10-21","cat4","subcat4","4708","Toni","Magrassi","toni.magrassi@gmail.com"
1876,"4395","Smith-Hill","Integrated holistic paradigm","9400","9400","canceled",160,"US","USD","2021-05-09","2021-06-18","cat5","subcat5","4395","Patrizio","Cisneros","patrizio.cisneros@martinez.edu.au"
2686,"4912","Wright LLC","Seamless clear-thinking conglomeration","5900","5900","successful",203,"US","USD","2021-02-22","2021-02-28","cat3","subcat3","4912","Durante","Lindner","durante.lindner@picard.fr"
513,"2030","Williams, Orozco and Gomez","Persistent content-based methodology","100","100","failed",1,"US","USD","2021-04-22","2021-08-20","cat4","subcat4","2030","Rosl","Lamborghini","rosl.lamborghini@hiller.net"
3165,"5235","Peterson Ltd","Re-engineered 24hour matrix","14500","14500","successful",1559,"US","USD","2020-04-26","2021-02-28","cat2","subcat2","5235","Ugo","Harrison","ugo.harrison@morley-chapman.co.uk"
1847,"5001","Cummings-Hayes","Virtual multi-tasking core","145500","145500","canceled",2266,"US","USD","2020-07-20","2021-07-24","cat5","subcat5","5001","Isidor","Carpenter","isidor.carpenter@chauvin.com"
1994,"4093","Boyle Ltd","Streamlined fault-tolerant conglomeration","3300","3300","failed",21,"US","USD","2021-03-07","2021-09-06","cat5","subcat23","4093","Marie","Zoppetto","marie.zoppetto@kallert.de"
201,"2576","Henderson, Parker and Diaz","Enterprise-wide client-driven policy","42600","42600","successful",1548,"AU","AUD","2021-07-19","2021-12-03","cat3","subcat3","2576","Branko","Chambers","branko.chambers@ifrance.com"
960,"6122","Moss-Obrien","Function-based next generation emulation","700","700","successful",80,"US","USD","2021-04-20","2021-05-15","cat4","subcat4","6122","Alan","Pineda","alan.pineda@proyectos.info"
1475,"2813","Wood Inc","Re-engineered composite focus group","187600","187600","failed",830,"US","USD","2020-08-17","2021-08-05","cat5","subcat23","2813","Carmen","Oestrovsky","carmen.oestrovsky@gmail.com"
3149,"3737","Riley, Cohen and Goodman","Profound mission-critical function","9800","9800","successful",131,"US","USD","2020-08-17","2021-04-06","cat4","subcat4","3737","Shane","Fernandez","shane.fernandez@hotmail.de"
877,"2803","Green, Robinson and Ho","De-engineered zero-defect open system","1100","1100","successful",112,"US","USD","2021-07-15","2021-10-04","cat5","subcat11","2803","Debbie","Guilbert","debbie.guilbert@berg.edu"
2122,"5508","Black-Graham","Operative hybrid utilization","145000","145000","failed",130,"US","USD","2021-09-17","2021-10-03","cat6","subcat19","5508","Vito","Dossi","vito.dossi@hotmail.co.uk"
923,"3850","Robbins Group","Function-based interactive matrix","5500","5500","failed",55,"US","USD","2021-02-04","2021-03-07","cat3","subcat3","3850","Evan","Schacht","evan.schacht@price.com"
1809,"4220","Mason, Case and May","Optimized content-based collaboration","5700","5700","successful",155,"US","USD","2021-04-18","2021-11-16","cat6","subcat19","4220","Mandy","Weston","mandy.weston@free.fr"
3209,"4532","Harris, Russell and Mitchell","User-centric cohesive policy","3600","3600","successful",266,"US","USD","2021-01-21","2021-11-02","cat1","subcat1","4532","Paulo","Zito","paulo.zito@nelson.biz"
1951,"6013","Rodriguez-Robinson","Ergonomic methodical hub","5900","5900","failed",114,"IT","EUR","2021-07-23","2021-11-25","cat8","subcat15","6013","Alberto","Girschner","alberto.girschner@laboratorios.com"
2566,"3396","Peck, Higgins and Smith","Devolved disintermediate encryption","3700","3700","successful",155,"US","USD","2020-04-25","2021-03-28","cat4","subcat4","3396","Giacomo","Bouvet","giacomo.bouvet@gmail.com"
2925,"4401","Nunez-King","Phased clear-thinking policy","2200","2200","successful",207,"GB","GBP","2020-04-09","2021-03-05","cat2","subcat2","4401","Ehrentraud","Puga","ehrentraud.puga@laboratorios.com"
3087,"2981","Davis and Sons","Seamless solution-oriented capacity","1700","1700","successful",245,"US","USD","2020-10-08","2021-08-23","cat4","subcat4","2981","Cristian","Hale","cristian.hale@hotmail.co.uk"
2040,"4467","Howard-Douglas","Organized human-resource attitude","88400","88400","successful",1573,"US","USD","2020-09-22","2021-04-06","cat2","subcat22","4467","Lilija","Charles","lilija.charles@gmail.com"
1755,"1377","Gonzalez-White","Open-architected disintermediate budgetary management","2400","2400","successful",114,"US","USD","2020-12-21","2021-10-27","cat1","subcat1","1377","Albert","Legendre","albert.legendre@lee.com"
965,"5036","Lopez-King","Multi-lateral radical solution","7900","7900","successful",93,"US","USD","2021-04-25","2021-09-11","cat4","subcat4","5036","Marisa","Renaud","marisa.renaud@smith.org"
2019,"5761","Glover-Nelson","Inverse context-sensitive info-mediaries","94900","94900","failed",594,"US","USD","2021-04-10","2021-05-18","cat4","subcat4","5761","Sharon","Diallo","sharon.diallo@gmail.com"
843,"3699","Garner and Sons","Versatile neutral workforce","5100","5100","failed",24,"US","USD","2020-09-17","2021-04-26","cat5","subcat20","3699","Eduardo","Delattre","eduardo.delattre@lynch.net.au"
1593,"4519","Sellers, Roach and Garrison","Multi-tiered systematic knowledge user","42700","42700","successful",1681,"US","USD","2020-12-18","2021-03-15","cat3","subcat3","4519","Bernadette","Wang","bernadette.wang@gmail.com"
2494,"5395","Herrera, Bennett and Silva","Programmable multi-state algorithm","121100","121100","failed",252,"US","USD","2020-07-30","2021-05-04","cat4","subcat4","5395","Dina","Gibbons","dina.gibbons@brewer.net"
2250,"3057","Thomas, Clay and Mendoza","Multi-channeled reciprocal interface","800","800","successful",32,"US","USD","2020-05-13","2021-03-06","cat2","subcat8","3057","Clara","Armstrong","clara.armstrong@vodafone.it"
1498,"2741","Ayala Group","Right-sized maximized migration","5400","5400","successful",135,"US","USD","2020-07-22","2021-08-07","cat4","subcat4","2741","Elliott","Herrmann","elliott.herrmann@hotmail.com.au"
356,"1675","Huerta, Roberts and Dickerson","Self-enabling value-added artificial intelligence","4000","4000","successful",140,"US","USD","2021-02-28","2021-08-08","cat4","subcat4","1675","Graziella","Vidal","graziella.vidal@hotmail.com"
1432,"2712","Johnson Group","Vision-oriented interactive solution","7000","7000","failed",67,"US","USD","2021-04-22","2022-01-08","cat1","subcat1","2712","Francisca","Becerra","francisca.becerra@young.com.au"
